ts,o,h,l,c,v
1780284600,4550.9,4554.8,4540.3,4546.8,4489.0
1780286400,4546.8,4550.2,4542.9,4546.1,3194.0
1780288200,4546.3,4547.7,4537.7,4544.5,3385.0
1780290000,4544.8,4553.8,4543.8,4550.7,3242.0
1780291800,4550.5,4555.4,4542.9,4548.1,4662.0
1780293600,4548.2,4548.9,4535.1,4544.7,6340.0
1780295400,4544.8,4545.1,4529.1,4531.7,5833.0
1780297200,4531.6,4540.0,4530.7,4533.9,4429.0
1780299000,4533.8,4537.8,4522.3,4533.1,6137.0
1780300800,4533.0,4534.6,4519.7,4525.6,4932.0
1780302600,4525.7,4532.2,4522.2,4527.8,3816.0
1780304400,4527.7,4536.0,4526.1,4526.2,3461.0
1780306200,4526.2,4528.8,4518.1,4525.6,5226.0
1780308000,4525.8,4533.5,4525.8,4530.8,2653.0
1780309800,4531.0,4540.7,4530.4,4533.9,4131.0
1780311600,4533.9,4543.1,4529.5,4540.6,4328.0
1780313400,4540.7,4542.2,4535.4,4535.9,3215.0
1780315200,4535.8,4540.0,4527.5,4535.5,6470.0
1780317000,4535.6,4540.9,4527.3,4531.7,7239.0
1780318800,4532.2,4533.9,4491.7,4494.5,25173.0
1780320600,4494.5,4508.5,4477.5,4479.6,20531.0
1780322400,4479.5,4494.9,4477.0,4486.0,16410.0
1780324200,4485.9,4491.3,4481.7,4488.4,7237.0
1780326000,4488.6,4500.4,4485.0,4498.6,8039.0
1780327800,4498.4,4510.3,4498.0,4504.4,11235.0
1780329600,4504.4,4508.9,4493.0,4498.5,7124.0
1780331400,4498.2,4512.7,4497.4,4510.3,6637.0
1780333200,4510.8,4513.2,4501.5,4512.8,5699.0
1780335000,4513.1,4525.5,4510.3,4517.3,8859.0
1780336800,4517.4,4520.2,4516.2,4516.5,2508.0
1780338600,4516.7,4518.8,4514.4,4516.5,2172.0
1780340400,4516.6,4518.5,4514.2,4514.5,2056.0
1780342200,4514.7,4515.6,4509.1,4511.2,3095.0
1780344000,4511.3,4514.5,4510.2,4513.2,1453.0
1780345800,4513.1,4515.9,4511.2,4515.4,1859.0
1780351200,4516.0,4517.8,4510.8,4511.1,2811.0
1780353000,4511.2,4516.4,4509.4,4515.5,2451.0
1780354800,4515.5,4518.3,4511.5,4517.2,2096.0
1780356600,4517.3,4517.5,4507.8,4514.4,3611.0
1780358400,4514.4,4523.4,4506.2,4523.4,6315.0
1780360200,4523.1,4526.9,4510.3,4511.0,5903.0
1780362000,4510.7,4522.4,4501.9,4516.2,10658.0
1780363800,4516.1,4519.6,4492.2,4503.4,9205.0
1780365600,4503.6,4514.4,4501.7,4511.4,5599.0
1780367400,4511.7,4516.4,4503.4,4515.8,4747.0
1780369200,4515.8,4528.1,4515.4,4525.1,4825.0
1780371000,4524.9,4529.9,4523.1,4529.6,3942.0
1780372800,4529.5,4540.8,4527.9,4535.2,4989.0
1780374600,4535.0,4548.6,4534.1,4547.7,4937.0
1780376400,4547.6,4552.2,4545.3,4549.8,4488.0
1780378200,4550.0,4558.4,4545.8,4546.9,6810.0
1780380000,4546.9,4564.2,4546.8,4563.1,6906.0
1780381800,4563.5,4568.8,4561.8,4566.0,4556.0
1780383600,4565.7,4572.0,4563.1,4564.0,4777.0
1780385400,4564.1,4565.9,4558.0,4565.3,4431.0
1780387200,4565.3,4569.5,4559.4,4561.2,4420.0
1780389000,4561.1,4563.6,4555.9,4556.8,2847.0
1780390800,4556.9,4565.6,4555.0,4556.5,5183.0
1780392600,4556.8,4561.0,4550.9,4559.4,5242.0
1780394400,4559.4,4561.7,4554.1,4558.1,2386.0
1780396200,4558.1,4563.8,4555.0,4562.9,2443.0
1780398000,4562.8,4564.5,4555.9,4560.0,2583.0
1780399800,4560.1,4560.7,4554.7,4557.1,2691.0
1780401600,4557.3,4564.0,4553.5,4559.1,5092.0
1780403400,4558.9,4563.5,4542.9,4544.1,9086.0
1780405200,4544.4,4554.4,4539.2,4540.0,10213.0
1780407000,4540.2,4543.9,4532.0,4532.4,11292.0
1780408800,4532.0,4536.7,4519.4,4524.7,16852.0
1780410600,4525.1,4535.8,4524.2,4533.6,8680.0
1780412400,4533.4,4538.4,4530.6,4535.0,6975.0
1780414200,4535.1,4539.0,4528.7,4531.7,5801.0
1780416000,4531.7,4532.5,4519.3,4519.5,7291.0
1780417800,4519.7,4521.5,4515.5,4521.2,5084.0
1780419600,4521.2,4522.9,4515.8,4520.7,4827.0
1780421400,4520.7,4521.3,4511.2,4514.0,4010.0
1780423200,4514.3,4520.4,4513.5,4517.8,3092.0
1780425000,4517.9,4520.0,4508.0,4517.0,4926.0
1780426800,4517.1,4519.6,4515.3,4519.6,1728.0
1780428600,4519.3,4520.4,4512.3,4518.0,2860.0
1780430400,4517.9,4520.8,4516.0,4519.5,1349.0
1780432200,4519.7,4521.0,4516.3,4519.1,1484.0
1780437600,4520.0,4522.8,4516.3,4519.1,3146.0
1780439400,4519.0,4521.4,4512.7,4513.8,3050.0
1780441200,4514.1,4517.7,4490.4,4496.2,8379.0
1780443000,4496.4,4504.0,4491.0,4502.8,6741.0
1780444800,4503.0,4511.7,4502.3,4511.6,4204.0
1780446600,4511.3,4525.0,4509.5,4514.4,6853.0
1780448400,4514.3,4516.1,4491.1,4495.2,11552.0
1780450200,4495.4,4505.3,4492.7,4503.8,6373.0
1780452000,4504.1,4509.4,4500.8,4506.8,4307.0
1780453800,4507.0,4513.3,4500.9,4510.0,4711.0
1780455600,4509.8,4515.7,4509.8,4511.4,3239.0
1780457400,4511.5,4514.3,4510.2,4512.3,1687.0
1780459200,4512.5,4516.3,4505.0,4505.0,2620.0
1780461000,4504.9,4505.5,4495.8,4497.3,3432.0
1780462800,4497.4,4502.1,4494.0,4496.5,3716.0
1780464600,4496.7,4496.9,4484.0,4485.4,7825.0
1780466400,4485.3,4499.5,4485.2,4490.7,6619.0
1780468200,4490.8,4493.5,4483.5,4491.5,4924.0
1780470000,4491.4,4500.4,4484.7,4484.7,5612.0
1780471800,4484.7,4492.3,4481.1,4481.9,4807.0
1780473600,4481.9,4487.8,4478.7,4485.6,4888.0
1780475400,4485.7,4487.2,4468.4,4472.6,6505.0
1780477200,4472.3,4487.9,4467.6,4468.5,6379.0
1780479000,4468.4,4477.1,4467.3,4471.4,4085.0
1780480800,4471.6,4496.2,4469.4,4488.5,8925.0
1780482600,4488.3,4491.8,4481.3,4487.3,2905.0
1780484400,4487.7,4496.5,4487.4,4492.7,3516.0
1780486200,4493.0,4495.6,4486.6,4490.7,2375.0
1780488000,4491.0,4492.9,4479.7,4480.7,5932.0
1780489800,4481.1,4495.9,4476.1,4488.7,8991.0
1780491600,4488.5,4494.8,4473.6,4477.1,8815.0
1780493400,4477.2,4481.8,4453.3,4474.3,17597.0
1780495200,4474.4,4486.5,4470.3,4480.1,12212.0
1780497000,4480.1,4488.4,4475.0,4485.4,6900.0
1780498800,4485.6,4486.7,4467.4,4473.0,8420.0
1780500600,4473.2,4474.0,4464.6,4469.9,5264.0
1780502400,4470.1,4472.5,4461.4,4465.5,5108.0
1780504200,4465.5,4471.2,4463.2,4469.9,4336.0
1780506000,4470.0,4476.7,4465.7,4466.9,4497.0
1780507800,4466.8,4470.4,4463.3,4467.0,3228.0
1780509600,4467.0,4468.9,4461.7,4468.3,2530.0
1780511400,4468.2,4471.1,4464.9,4470.2,2082.0
1780513200,4470.0,4480.0,4469.2,4475.7,4011.0
1780515000,4475.8,4477.6,4471.2,4472.0,2577.0
1780516800,4472.2,4473.8,4465.0,4467.6,2216.0
1780518600,4467.4,4467.8,4458.4,4463.1,2896.0
1780524000,4465.1,4467.5,4450.1,4460.5,5593.0
1780525800,4460.7,4479.5,4460.3,4475.4,4645.0
1780527600,4475.6,4478.1,4471.5,4477.4,3410.0
1780529400,4477.6,4491.3,4472.5,4484.0,6611.0
1780531200,4483.9,4491.9,4474.2,4477.3,6864.0
1780533000,4477.0,4480.1,4470.5,4475.2,5155.0
1780534800,4475.1,4500.8,4469.6,4492.6,9763.0
1780536600,4493.5,4497.3,4483.4,4492.3,5985.0
1780538400,4492.2,4494.0,4482.4,4487.5,4167.0
1780540200,4487.7,4504.2,4484.4,4502.0,5477.0
1780542000,4501.7,4504.5,4492.9,4496.5,3921.0
1780543800,4496.3,4497.8,4485.0,4490.7,4002.0
1780545600,4490.6,4503.2,4489.2,4501.7,4155.0
1780547400,4501.9,4511.2,4501.8,4508.0,4994.0
1780549200,4508.2,4509.7,4498.1,4500.3,3989.0
1780551000,4500.6,4503.3,4493.7,4496.0,3887.0
1780552800,4495.9,4504.5,4493.3,4499.1,4095.0
1780554600,4498.9,4503.8,4489.8,4494.8,4406.0
1780556400,4494.9,4497.8,4488.4,4492.3,4164.0
1780558200,4492.1,4495.2,4486.1,4488.4,2847.0
1780560000,4488.3,4494.6,4485.3,4490.5,4680.0
1780561800,4490.6,4496.5,4486.4,4490.2,3374.0
1780563600,4489.6,4496.5,4487.7,4491.8,3642.0
1780565400,4492.1,4503.2,4488.8,4498.2,5250.0
1780567200,4497.9,4499.8,4491.8,4495.2,2895.0
1780569000,4495.2,4501.8,4493.9,4501.6,2775.0
1780570800,4501.9,4519.5,4496.4,4517.1,7382.0
1780572600,4517.6,4542.4,4510.0,4539.2,12173.0
1780574400,4539.1,4541.8,4518.7,4526.4,12336.0
1780576200,4526.5,4538.9,4524.5,4531.8,7742.0
1780578000,4531.8,4538.0,4527.8,4532.1,6814.0
1780579800,4532.3,4543.6,4523.2,4523.6,13155.0
1780581600,4523.5,4528.0,4511.2,4513.7,13014.0
1780583400,4513.9,4514.3,4484.3,4493.0,19786.0
1780585200,4493.0,4502.3,4490.5,4498.4,10565.0
1780587000,4498.5,4506.7,4497.4,4505.0,5999.0
1780588800,4505.0,4513.0,4502.6,4511.3,6552.0
1780590600,4511.3,4512.1,4507.3,4510.8,4395.0
1780592400,4510.7,4510.8,4502.0,4504.8,4385.0
1780594200,4505.0,4509.5,4503.7,4506.0,3117.0
1780596000,4506.0,4508.9,4503.9,4505.8,2321.0
1780597800,4505.8,4507.4,4500.1,4505.8,3412.0
1780599600,4505.7,4511.8,4503.9,4508.1,2908.0
1780601400,4507.9,4510.3,4504.3,4508.5,2330.0
1780603200,4508.5,4509.3,4503.4,4505.8,1477.0
1780605000,4505.5,4505.5,4501.7,4502.4,1499.0
1780610400,4502.4,4508.3,4500.2,4506.1,2649.0
1780612200,4506.4,4509.0,4495.8,4496.8,3401.0
1780614000,4497.0,4501.6,4491.4,4496.3,4682.0
1780615800,4496.4,4496.9,4487.3,4488.7,3717.0
1780617600,4488.4,4492.1,4477.2,4484.4,7004.0
1780619400,4484.2,4493.9,4482.9,4485.9,5075.0
1780621200,4485.9,4497.0,4475.6,4485.1,10225.0
1780623000,4485.3,4486.4,4470.3,4473.3,7106.0
1780624800,4473.4,4481.6,4468.4,4477.6,5192.0
1780626600,4477.5,4478.2,4464.4,4466.8,7275.0
1780628400,4466.8,4470.1,4461.3,4463.0,4087.0
1780630200,4463.1,4469.5,4462.5,4468.4,2556.0
1780632000,4468.7,4471.1,4464.5,4465.7,2643.0
1780633800,4466.1,4473.0,4463.4,4471.0,2530.0
1780635600,4470.9,4475.9,4468.0,4470.9,3461.0
1780637400,4470.4,4474.6,4464.8,4466.2,4010.0
1780639200,4466.7,4472.8,4454.8,4468.8,8257.0
1780641000,4469.1,4483.1,4469.0,4479.9,5648.0
1780642800,4479.8,4494.2,4478.7,4494.0,5303.0
1780644600,4493.9,4494.3,4486.3,4487.8,3211.0
1780646400,4487.7,4494.3,4485.3,4494.0,2656.0
1780648200,4493.9,4495.4,4487.6,4489.8,2231.0
1780650000,4489.5,4496.8,4485.8,4489.6,4595.0
1780651800,4489.7,4496.5,4486.0,4491.7,3827.0
1780653600,4491.6,4495.0,4490.1,4493.2,1317.0
1780655400,4493.4,4494.9,4488.7,4493.9,1937.0
1780657200,4493.3,4494.0,4484.3,4493.1,3199.0
1780659000,4492.9,4502.4,4489.9,4497.3,3772.0
1780660800,4497.2,4502.9,4487.9,4491.8,5590.0
1780662600,4491.8,4491.8,4430.3,4432.3,27663.0
1780664400,4432.2,4446.6,4425.3,4430.2,19324.0
1780666200,4430.3,4435.3,4390.0,4390.4,27822.0
1780668000,4390.6,4404.2,4377.3,4385.8,26997.0
1780669800,4385.8,4394.9,4369.2,4394.5,21153.0
1780671600,4394.7,4397.6,4373.1,4376.6,13592.0
1780673400,4376.7,4380.2,4358.5,4360.3,12121.0
1780675200,4360.3,4365.6,4350.0,4354.6,11861.0
1780677000,4354.4,4369.8,4347.4,4369.3,10672.0
1780678800,4369.3,4371.7,4360.3,4367.5,7974.0
1780680600,4367.2,4372.2,4362.1,4366.5,5584.0
1780682400,4366.5,4366.7,4346.1,4350.2,9311.0
1780684200,4350.0,4351.6,4338.1,4346.9,9074.0
1780686000,4346.9,4348.7,4338.2,4348.4,6818.0
1780687800,4348.4,4350.1,4338.3,4343.3,7165.0
1780689600,4343.6,4351.3,4336.5,4347.2,4652.0
1780691400,4347.5,4355.8,4345.5,4354.2,3444.0
1780869600,4354.0,4363.8,4333.5,4340.2,11469.0
1780871400,4340.3,4352.8,4338.8,4340.9,5521.0
1780873200,4341.1,4358.5,4340.1,4357.9,4981.0
1780875000,4358.0,4370.8,4356.3,4367.5,6590.0
1780876800,4367.1,4377.3,4364.2,4375.2,6512.0
1780878600,4375.1,4376.2,4363.1,4365.9,7129.0
1780880400,4365.9,4369.6,4334.5,4338.2,16555.0
1780882200,4338.3,4353.7,4323.3,4349.2,13537.0
1780884000,4349.8,4354.7,4334.9,4338.8,6817.0
1780885800,4339.2,4345.1,4330.7,4334.6,7853.0
1780887600,4334.6,4338.4,4327.2,4331.1,5520.0
1780889400,4331.5,4341.5,4328.7,4341.0,2986.0
1780891200,4341.3,4346.3,4337.7,4344.1,4233.0
1780893000,4344.1,4344.6,4331.7,4336.9,3369.0
1780894800,4337.3,4340.3,4328.5,4335.7,3674.0
1780896600,4335.9,4337.5,4292.6,4317.0,15222.0
1780898400,4317.3,4336.6,4317.0,4330.8,8820.0
1780900200,4330.7,4331.5,4317.9,4325.2,4623.0
1780902000,4325.2,4342.4,4319.6,4331.3,7439.0
1780903800,4331.7,4337.0,4319.3,4319.4,4947.0
1780905600,4319.3,4322.3,4309.7,4312.8,6620.0
1780907400,4313.1,4318.4,4309.7,4313.4,5412.0
1780909200,4313.6,4316.9,4303.7,4304.0,3718.0
1780911000,4304.0,4326.4,4297.2,4318.8,10376.0
1780912800,4318.9,4322.4,4310.5,4318.4,3752.0
1780914600,4318.3,4330.5,4316.8,4326.5,5633.0
1780916400,4326.2,4356.3,4321.5,4350.4,11615.0
1780918200,4350.3,4358.4,4346.0,4356.3,6836.0
1780920000,4355.8,4359.7,4344.6,4354.7,8269.0
1780921800,4354.6,4364.8,4351.7,4357.8,8920.0
1780923600,4358.2,4360.9,4345.6,4355.7,9280.0
1780925400,4355.6,4371.6,4350.4,4351.4,14722.0
1780927200,4351.3,4355.5,4340.4,4344.6,12692.0
1780929000,4344.7,4356.8,4339.2,4355.8,10278.0
1780930800,4356.2,4361.2,4346.8,4354.8,9064.0
1780932600,4355.1,4370.1,4352.9,4366.0,7290.0
1780934400,4365.9,4368.2,4362.3,4365.1,4404.0
1780936200,4365.3,4370.8,4361.8,4364.9,4758.0
1780938000,4365.1,4366.8,4357.9,4363.6,4722.0
1780939800,4363.5,4364.0,4356.4,4363.3,3076.0
1780941600,4363.3,4370.3,4362.9,4366.9,3894.0
1780943400,4366.8,4369.0,4357.1,4358.8,3111.0
1780945200,4358.9,4362.4,4350.3,4352.0,3395.0
1780947000,4351.9,4354.9,4346.9,4350.4,4088.0
1780948800,4350.5,4353.8,4348.2,4350.7,1697.0
1780950600,4350.5,4354.6,4349.3,4354.6,1253.0
1780956000,4354.8,4361.3,4345.7,4348.1,2544.0
1780957800,4348.1,4352.2,4347.5,4351.3,1342.0
1780959600,4351.0,4352.3,4343.5,4343.9,1797.0
1780961400,4343.8,4345.8,4335.7,4341.1,4897.0
1780963200,4340.9,4347.6,4338.7,4340.8,4070.0
1780965000,4340.8,4347.1,4338.7,4344.1,4151.0
1780966800,4343.9,4362.6,4342.5,4359.7,8055.0
1780968600,4359.7,4363.5,4356.7,4360.8,4344.0
1780970400,4361.1,4361.5,4352.5,4360.0,3362.0
1780972200,4360.0,4365.6,4355.4,4360.5,3557.0
1780974000,4360.0,4366.8,4355.2,4360.6,4063.0
1780975800,4360.6,4366.5,4357.8,4360.9,2649.0
1780977600,4360.9,4363.8,4353.1,4354.7,2511.0
1780979400,4355.0,4357.4,4348.4,4356.7,3329.0
1780981200,4356.8,4361.5,4354.8,4356.9,2554.0
1780983000,4356.6,4375.9,4355.8,4367.9,6609.0
1780984800,4368.0,4373.5,4362.2,4363.4,3967.0
1780986600,4363.5,4364.4,4354.1,4354.7,4744.0
1780988400,4354.5,4358.7,4346.1,4354.6,5731.0
1780990200,4354.8,4355.1,4345.7,4349.9,3354.0
1780992000,4350.2,4360.1,4344.4,4358.2,4818.0
1780993800,4358.2,4360.5,4349.4,4350.2,2977.0
1780995600,4350.1,4359.7,4347.8,4350.3,3611.0
1780997400,4350.2,4357.6,4348.8,4356.2,2961.0
1780999200,4356.1,4360.9,4349.1,4357.7,3602.0
1781001000,4357.9,4365.2,4353.4,4363.6,2835.0
1781002800,4363.3,4364.9,4359.8,4362.8,2322.0
1781004600,4362.7,4368.1,4360.8,4364.3,2543.0
1781006400,4364.4,4368.7,4359.7,4360.3,4532.0
1781008200,4360.0,4368.9,4359.0,4365.5,6210.0
1781010000,4366.2,4370.2,4354.6,4355.3,8027.0
1781011800,4355.5,4388.8,4349.1,4353.3,21574.0
1781013600,4353.2,4360.4,4328.8,4342.5,20545.0
1781015400,4342.3,4345.5,4302.0,4324.8,24792.0
1781017200,4325.0,4326.4,4301.0,4302.8,11465.0
1781019000,4302.8,4310.1,4287.0,4296.5,18604.0
1781020800,4296.5,4305.4,4276.8,4287.4,15848.0
1781022600,4287.0,4291.5,4260.0,4276.0,20262.0
1781024400,4276.2,4292.4,4275.1,4287.5,11357.0
1781026200,4287.6,4292.8,4279.9,4287.1,6294.0
1781028000,4287.3,4298.7,4283.6,4295.6,5438.0
1781029800,4295.3,4298.7,4286.7,4294.3,4194.0
1781031600,4294.5,4296.2,4276.6,4281.5,5689.0
1781033400,4281.2,4284.2,4273.9,4282.8,6044.0
1781035200,4282.8,4285.6,4280.0,4282.9,1905.0
1781037000,4283.0,4286.2,4281.3,4285.0,1214.0
1781042400,4281.9,4282.3,4270.2,4280.2,3203.0
1781044200,4280.3,4281.2,4255.3,4260.0,7829.0
1781046000,4260.5,4271.0,4245.7,4247.3,7794.0
1781047800,4247.4,4252.8,4232.1,4244.8,9015.0
1781049600,4245.2,4251.2,4239.3,4240.5,7125.0
1781051400,4241.0,4244.3,4222.0,4241.7,10856.0
1781053200,4241.3,4242.4,4210.9,4225.5,15262.0
1781055000,4225.6,4231.3,4206.1,4212.2,10691.0
1781056800,4212.6,4215.5,4201.9,4212.0,7509.0
1781058600,4212.4,4216.9,4196.6,4197.8,9631.0
1781060400,4197.9,4205.1,4195.9,4200.7,5142.0
1781062200,4200.8,4210.8,4199.7,4208.8,3996.0
1781064000,4208.9,4211.1,4196.9,4197.8,4125.0
1781065800,4197.3,4199.3,4193.0,4198.2,3452.0
1781067600,4198.1,4210.6,4196.2,4210.5,4456.0
1781069400,4210.6,4232.3,4205.0,4228.5,8509.0
1781071200,4228.5,4245.4,4228.5,4234.7,8631.0
1781073000,4234.7,4236.9,4225.0,4227.3,4442.0
1781074800,4226.8,4231.1,4216.4,4217.9,5250.0
1781076600,4217.9,4220.6,4204.9,4209.6,5964.0
1781078400,4209.6,4210.9,4184.0,4194.8,12657.0
1781080200,4194.8,4202.2,4188.8,4192.0,7434.0
1781082000,4191.9,4197.9,4187.0,4188.9,6145.0
1781083800,4188.7,4202.9,4185.4,4191.4,6560.0
1781085600,4191.6,4193.9,4178.2,4187.8,6831.0
1781087400,4187.6,4201.7,4186.8,4197.5,4892.0
1781089200,4197.6,4198.9,4175.9,4188.7,11612.0
1781091000,4189.0,4190.9,4168.2,4170.3,9151.0
1781092800,4169.9,4175.2,4153.3,4165.1,14231.0
1781094600,4163.5,4197.3,4163.4,4169.7,23939.0
1781096400,4169.9,4181.2,4155.1,4171.9,17403.0
1781098200,4172.1,4209.5,4164.6,4202.8,24980.0
1781100000,4202.7,4204.3,4182.3,4184.0,16921.0
1781101800,4184.1,4186.6,4139.8,4147.4,20776.0
1781103600,4147.4,4160.2,4135.5,4150.5,20733.0
1781105400,4150.8,4154.4,4129.6,4152.1,19876.0
1781107200,4152.2,4158.8,4145.4,4150.6,9750.0
1781109000,4150.4,4155.1,4138.6,4144.5,6842.0
1781110800,4144.5,4158.0,4131.6,4133.8,10338.0
1781112600,4133.9,4136.8,4123.6,4134.8,11762.0
1781114400,4135.1,4143.8,4132.3,4135.5,5667.0
1781116200,4135.6,4135.9,4120.1,4125.0,6724.0
1781118000,4125.2,4125.8,4105.0,4108.0,10065.0
1781119800,4108.2,4116.2,4105.0,4106.3,8958.0
1781121600,4106.0,4106.5,4092.1,4101.5,6316.0
1781123400,4101.3,4101.4,4089.8,4094.5,4002.0
1781128800,4090.1,4095.4,4058.9,4067.8,13538.0
1781130600,4068.0,4092.6,4067.7,4069.0,11436.0
1781132400,4069.2,4087.6,4046.0,4084.0,15276.0
1781134200,4083.9,4086.9,4066.6,4069.5,10190.0
1781136000,4069.8,4095.3,4057.9,4089.3,18499.0
1781137800,4089.3,4100.4,4080.7,4097.2,11838.0
1781139600,4097.2,4129.7,4087.5,4125.0,22663.0
1781141400,4124.8,4138.5,4118.2,4121.9,13900.0
1781143200,4122.3,4123.1,4102.0,4103.0,9511.0
1781145000,4103.0,4105.8,4073.3,4088.9,14438.0
1781146800,4089.1,4099.8,4077.9,4084.6,8046.0
1781148600,4084.7,4097.0,4083.8,4094.4,5596.0
1781150400,4094.3,4107.0,4091.4,4099.0,5277.0
1781152200,4099.0,4107.5,4095.8,4104.0,4292.0
1781154000,4103.9,4104.5,4093.5,4096.5,4231.0
1781155800,4096.2,4127.4,4095.5,4115.1,9216.0
1781157600,4115.0,4115.8,4096.7,4107.4,7723.0
1781159400,4107.7,4118.6,4103.8,4115.6,4129.0
1781161200,4115.7,4131.2,4111.9,4128.5,7025.0
1781163000,4128.0,4131.4,4119.8,4125.8,5031.0
1781164800,4125.7,4133.8,4117.8,4118.6,6087.0
1781166600,4118.4,4120.4,4105.2,4105.2,4884.0
1781168400,4105.1,4110.0,4099.3,4100.3,5825.0
1781170200,4100.1,4117.3,4097.7,4112.3,4949.0
1781172000,4112.3,4115.6,4107.4,4108.4,2956.0
1781173800,4108.3,4113.7,4106.9,4110.2,2236.0
1781175600,4110.3,4113.9,4103.5,4110.7,4260.0
1781177400,4110.6,4116.8,4100.1,4100.5,5758.0
1781179200,4100.8,4107.7,4081.7,4089.6,13314.0
1781181000,4089.3,4106.3,4077.8,4102.6,17730.0
1781182800,4102.9,4107.1,4092.7,4096.2,9553.0
1781184600,4096.3,4114.7,4087.9,4104.2,18337.0
1781186400,4104.1,4106.8,4073.1,4095.6,22158.0
1781188200,4095.4,4104.7,4091.0,4094.1,11374.0
1781190000,4093.9,4110.5,4090.8,4102.8,12796.0
1781191800,4102.8,4116.8,4098.4,4110.1,9328.0
1781193600,4110.1,4128.9,4100.5,4100.6,11162.0
1781195400,4100.4,4109.3,4099.0,4101.3,6497.0
1781197200,4101.4,4123.2,4092.8,4122.4,12772.0
1781199000,4122.6,4191.9,4122.4,4173.1,38472.0
1781200800,4173.0,4184.1,4152.0,4173.7,17871.0
1781202600,4174.0,4193.4,4170.0,4183.1,8881.0
1781204400,4183.6,4220.0,4183.6,4217.1,13972.0
1781206200,4217.0,4241.3,4217.0,4229.9,15343.0
1781208000,4230.2,4240.3,4229.2,4235.0,4588.0
1781209800,4235.3,4237.4,4229.8,4233.8,2939.0
1781215200,4233.8,4242.4,4225.0,4235.8,5125.0
1781217000,4235.6,4267.7,4232.2,4264.0,9697.0
1781218800,4264.3,4267.0,4234.5,4236.9,9062.0
1781220600,4236.8,4245.5,4234.5,4240.8,6956.0
1781222400,4240.2,4251.6,4227.9,4241.3,10505.0
1781224200,4241.6,4249.8,4221.3,4229.5,8841.0
1781226000,4229.6,4232.4,4200.4,4202.5,13866.0
1781227800,4202.5,4213.1,4192.7,4208.7,9160.0
1781229600,4208.3,4222.0,4205.2,4209.9,6596.0
1781231400,4210.5,4216.0,4204.1,4213.4,5392.0
1781233200,4213.3,4225.4,4211.4,4225.4,4895.0
1781235000,4225.4,4226.8,4217.0,4218.7,4528.0
1781236800,4218.9,4222.9,4212.1,4214.3,3229.0
1781238600,4214.3,4220.1,4211.3,4211.5,2924.0
1781240400,4211.5,4214.6,4203.6,4208.8,3711.0
1781242200,4208.7,4209.4,4192.2,4194.6,6706.0
1781244000,4194.9,4207.2,4194.5,4203.6,4508.0
1781245800,4203.8,4206.2,4193.7,4205.3,4532.0
1781247600,4205.5,4206.4,4194.9,4195.5,4056.0
1781249400,4195.4,4215.4,4190.7,4215.4,8161.0
1781251200,4215.7,4242.3,4213.0,4234.4,11867.0
1781253000,4235.0,4247.6,4233.3,4241.4,6798.0
1781254800,4241.8,4248.8,4239.4,4242.2,5376.0
1781256600,4242.2,4249.6,4240.1,4242.9,4684.0
1781258400,4243.0,4246.9,4223.7,4227.7,6617.0
1781260200,4227.8,4239.9,4227.4,4232.0,4187.0
1781262000,4232.2,4233.2,4222.9,4223.5,4255.0
1781263800,4223.6,4236.4,4218.2,4227.9,5763.0
1781265600,4227.8,4236.5,4221.2,4221.7,7969.0
1781267400,4221.9,4222.6,4209.2,4212.3,9693.0
1781269200,4212.2,4227.6,4207.2,4223.9,7998.0
1781271000,4223.7,4231.2,4203.0,4206.1,18249.0
1781272800,4206.9,4220.4,4202.6,4209.0,12714.0
1781274600,4209.2,4229.5,4196.9,4224.8,18195.0
1781276400,4224.8,4256.7,4220.8,4246.7,15095.0
1781278200,4246.7,4249.3,4227.3,4232.3,12314.0
1781280000,4232.3,4254.0,4228.0,4237.9,10297.0
1781281800,4237.9,4241.1,4232.1,4236.5,5759.0
1781283600,4236.5,4247.3,4234.3,4239.1,6907.0
1781285400,4239.2,4245.3,4234.1,4241.7,3591.0
1781287200,4241.9,4256.2,4238.7,4247.4,5572.0
1781289000,4247.4,4250.9,4234.9,4236.3,3721.0
1781290800,4236.1,4241.0,4229.1,4229.9,3988.0
1781292600,4230.0,4232.4,4223.0,4231.8,5015.0
1781294400,4231.8,4238.3,4230.6,4235.6,1688.0
1781296200,4235.9,4240.7,4233.7,4240.3,1766.0
1781474400,4287.4,4329.4,4283.1,4306.8,16312.0
1781476200,4306.8,4312.1,4299.7,4306.0,7079.0
1781478000,4306.0,4308.8,4301.2,4303.5,4312.0
1781479800,4303.7,4315.6,4301.7,4314.4,4235.0
1781481600,4314.1,4328.5,4313.6,4320.8,6766.0
1781483400,4321.1,4326.3,4312.4,4313.3,7317.0
1781485200,4313.7,4327.7,4306.2,4324.7,11693.0
1781487000,4324.7,4340.8,4322.4,4337.8,8917.0
1781488800,4337.7,4352.6,4337.2,4349.4,7854.0
1781490600,4349.1,4356.9,4349.0,4350.8,7195.0
1781492400,4350.8,4352.6,4342.5,4345.1,5963.0
1781494200,4345.3,4348.6,4342.2,4345.9,2814.0
1781496000,4346.1,4348.9,4341.8,4348.2,3289.0
1781497800,4348.3,4351.8,4346.5,4349.6,1853.0
1781499600,4349.2,4354.0,4345.0,4350.9,3187.0
1781501400,4351.4,4353.8,4328.5,4331.3,7035.0
1781503200,4331.2,4334.6,4323.6,4325.9,5960.0
